,shares
12568,1100
5309,4800
11560,904
17621,815
17755,3500
3831,1600
17215,926
14606,1300
12731,1500
15019,2200
12979,988
1371,3500
3930,1100
12740,815
13576,1500
14433,1200
1567,7500
18971,4800
1665,874
11632,266
19816,3000
12277,1100
18866,1100
8237,885
905,719
15982,1000
13147,957
7608,1600
5430,775
18577,1200
18732,877
2203,1600
19284,22500
13522,3300
14266,955
2282,1500
13777,614
5711,1200
16899,704
10838,2600
1993,749
14114,962
14774,1300
13424,1500
5066,630
3620,1000
19636,866
1659,2500
12735,2900
1392,6200
19667,3500
15936,934
300,2200
4053,853
7824,1300
18948,3000
1940,1100
13643,980
3128,1800
18077,3100
4130,1900
1996,1200
15687,4000
5382,2000
17527,2000
9246,1000
92,1700
10266,1300
10286,1900
12034,4600
6773,1100
11922,875
4078,959
11946,1400
12837,1400
10367,1300
15685,474
10032,1100
8476,1100
344,2200
8276,12900
11815,861
18161,1000
17491,1700
17770,510
12826,2400
8566,2900
13658,1600
13559,7400
2013,24800
9319,924
19345,1300
6125,1300
12472,1100
5875,3800
16558,13600
3544,1900
4263,1700
15667,1500
10609,2300
13955,451
14958,1300
1990,1300
806,2900
10829,1300
14410,2300
4173,12400
8983,640
11362,463
13307,1400
6274,4300
5718,2100
6390,667
16554,724
11834,1500
8714,1200
17746,2600
18391,25700
8759,381
7561,716
18596,1800
17401,717
4486,5500
16942,865
17125,3000
18616,867
12571,1200
9038,2300
15486,432
4016,6800
19524,3600
993,768
11929,11100
560,1300
5069,974
9471,1100
10496,6200
13947,2000
1688,1200
15633,9500
1547,975
11094,15300
17789,70
3224,798
11279,984
15408,1500
10843,6600
11183,8300
936,1100
7133,808
15811,3900
11840,1000
14750,2200
2964,3000
7395,1200
16625,1400
1244,1400
12845,753
967,1100
19026,4700
9911,932
2861,659
13969,1500
16027,1200
6912,1000
14840,2700
9377,902
11132,929
1603,1000
13821,1300
15349,2200
14566,22
4935,913
7048,2200
10212,2200
14595,3200
4788,536
13960,4000
18281,802
16466,1200
11438,1000
7294,5700
5794,6900
18641,1200
19488,1100
4451,1600
19617,1400
19690,1400
8873,3200
1464,644
19557,6100
16368,1400
484,1100
1853,1100
17314,1200
1694,551
7363,445
5617,4700
2412,4400
5648,14700
6095,596
11115,2600
11776,1400
19375,1700
7810,1200
11945,1000
916,2200
10389,1400
9047,723
8079,3000
19154,5500
13060,641
3029,2000
8260,1400
4525,1200
6363,939
13096,10100
2506,1800
19474,3000
4793,1500
3039,2200
15791,2500
12437,773
18911,1300
18465,1000
6435,1100
5621,1100
10150,623
5712,2700
8008,905
383,5000
2496,9400
18517,4100
15241,634
15894,429
9144,2900
107,1400
14180,762
5998,8000
9099,1700
8675,1100
2102,1200
5000,1300
5649,594
7554,851
13728,1800
5947,6100
16807,2400
3978,525
1297,2600
13551,990
10825,1500
7204,7800
12764,2700
18423,1100
11505,585
17496,514
664,823
3946,3500
12376,1100
7169,709
3848,2800
6958,9600
7578,5600
9936,914
3212,793
18167,1300
15282,1400
6541,2500
17166,9700
10411,1600
14422,2800
19711,1100
228,2900
15299,1500
16211,1800
13794,1200
15528,1300
1999,1100
313,2700
4146,1600
12835,602
17687,9400
13638,1400
17817,8200
9298,1000
17485,578
2932,1500
12362,6400
1262,6200
9202,2400
4253,5700
19569,860
9288,1200
457,1700
17848,1800
8083,1100
876,30600
940,966
7255,731
18217,2000
7183,804
6776,8600
11673,1300
5637,7500
15653,1100
12723,759
9910,3900
3267,1300
14307,758
408,538
18214,973
11695,1800
12247,82
7139,630
3392,2100
7622,7600
16029,1200
16169,1000
16897,853
3683,1400
14204,667
19325,1300
17001,1100
3772,1400
9596,779
1341,1200
1813,966
3897,5600
4849,1400
17557,1200
1370,1100
1425,4000
19259,9300
5051,1300
10381,829
7468,88
7748,1300
18052,1300
8271,1700
15997,906
5589,674
19185,1100
1069,606
18504,532
1995,1300
9905,1200
15640,2700
15825,765
190,3600
7330,9300
16951,1200
5656,4900
4855,1600
6025,1400
5288,999
6497,783
16464,939
8884,2000
15845,2200
18068,1600
6668,2600
3874,1100
14850,2000
6476,1200
4189,1500
12952,950
18067,910
5179,3300
11593,1600
10009,1700
9790,2600
19043,1700
18721,845
12789,2900
19674,361
16919,23600
3746,588
10526,817
7219,30200
16905,1100
1493,9900
15884,1300
11715,931
156,4700
13292,2200
4816,13400
9644,803
6545,10300
7531,8800
7241,799
11126,837
7141,986
2285,922
1768,1200
14538,703
9411,85
9601,44
9179,437
716,2400
16477,665
11072,1000
9046,1600
12359,2000
17996,245
2935,1100
11823,1400
15038,643
12698,810
1885,1300
16090,1400
1655,5200
3488,3100
5679,1800
19721,2500
7293,3000
6654,914
2702,1100
12356,1500
14044,3500
5750,1200
3527,1400
4266,4500
17316,621
15974,818
11585,3800
17552,1900
13912,1200
822,626
9849,2100
17570,1800
1695,4500
9556,822
2832,1800
3194,4200
18645,1100
16758,896
11061,968
3133,5300
12113,2600
8021,887
100,1800
14578,4800
13883,752
1712,645
15320,1100
5169,1300
13726,616
5412,1500
47,1100
1494,3100
6952,1200
11464,415
2200,396
8754,786
15455,1100
13504,625
17138,2700
19004,2000
11653,858
19614,678
12024,2200
10046,699
14527,1000
11859,1100
11138,1800
15680,801
18145,783
7290,1500
10603,829
19323,802
7985,877
16365,600
9016,2700
8740,984
10661,332
17104,560
2043,880
17382,1500
15992,38000
8869,760
8396,882
6320,494
12591,740
2066,1200
18451,911
18336,899
13274,1300
18062,4500
168,2700
14855,1600
10056,516
15556,2500
16541,758
5951,22000
11387,1200
19310,1100
18349,1100
11851,3100
19532,659
8299,27700
957,1100
17508,3800
9040,2700
15317,821
5243,7200
12603,5000
3206,1200
3759,9000
6439,1900
19504,9900
17266,1300
50,1800
12634,1600
9808,3600
16283,791
16996,2700
13772,834
8091,2400
2091,753
6196,2000
10858,1500
7005,7900
12946,4800
1470,7600
6949,3100
11502,1300
884,719
16080,1400
19373,15400
15305,2300
10452,1100
12412,1900
1198,2200
14728,3300
12383,1600
18088,1700
10374,1100
15728,5400
11045,789
19229,783
11536,493
2971,1300
19493,1200
19554,533
6761,1000
11779,639
18853,754
6036,1200
6496,1100
8640,3600
1130,932
7577,1700
8495,3000
8398,1700
1881,1000
13959,12300
12954,1300
1214,26300
14464,2000
4889,687
15139,3800
11556,1400
6767,495
281,1400
913,926
8478,2400
14187,1800
17953,1300
4939,1600
15876,1100
6105,891
14807,3900
13283,1100
15790,1500
16359,661
18619,995
7170,1700
3548,1300
8000,787
12893,543
16535,1100
8324,496
10801,9200
6903,1300
9072,854
18025,22800
16086,1800
855,476
6383,8000
10776,914
9337,1200
13489,701
3520,3100
18207,1600
15138,5200
13454,1100
12263,1200
12923,1100
19733,1400
15419,949
6884,369
19291,5400
12705,4900
17820,907
9142,923
5983,1600
3499,3700
5842,3300
18421,1400
8074,1800
2259,1900
13411,2500
18837,3700
5334,670
4989,626
10955,3000
13167,712
808,6700
15199,832
5595,985
15823,3200
2450,870
5710,17400
11264,2800
1785,5400
12316,1200
15539,1000
12959,649
14121,2200
7336,1200
12069,705
1521,2700
11566,1900
3188,1000
369,2100
3596,748
16790,10700
12170,860
14546,3500
15206,2000
14982,10000
16463,954
1916,1200
4943,946
8920,3300
1679,676
2093,4200
12554,1300
999,616
10979,1300
9529,546
3125,2200
18371,823
2613,1000
4289,1000
4243,2600
14658,2300
10962,751
7897,2300
9018,1200
11414,1400
19061,4300
10652,14300
2672,6500
13584,7700
15724,971
7879,4600
1981,1700
17891,1500
6613,1400
16186,1700
19167,2700
3377,2100
12681,3500
13340,2000
13066,1100
11288,2500
8080,452
9843,2900
6045,1600
12802,1500
14711,1400
7367,6300
7656,1300
17516,1500
3164,1000
10054,1500
12817,1500
16762,2800
17957,881
7230,1200
13564,1700
11874,1100
10450,1400
3565,399
4643,4100
3613,1700
15501,1200
14697,2600
8858,7800
7199,798
3088,12900
1560,1000
8041,901
2135,2800
10706,3200
19307,7500
6176,1000
6944,1200
3440,2100
5049,2600
11187,1000
18431,1700
12477,1400
16733,634
16738,1500
18414,2100
8333,13600
10531,5500
337,2700
6877,1600
17160,9100
3446,1800
2528,2500
4692,1100
15797,1900
15348,3100
17802,4700
15875,2400
14905,8800
6384,26200
7813,10400
11807,1200
3207,836
12366,1900
2797,2500
17614,3800
18129,614
12610,3200
10091,11900
3387,1900
12665,3400
15579,1000
9848,2100
7271,1200
10392,1100
17992,4200
11993,3800
17236,720
2759,5300
387,980
14680,5400
16271,12600
1108,2500
16679,1600
8800,1500
13516,1300
13465,79900
4766,921
1424,200
7109,593
1591,2900
11384,2800
7912,2900
11259,1200
16258,940
18108,2100
17724,741
9545,6600
8542,1700
18078,384
12804,2000
13124,1400
10940,1200
18727,690
1165,2000
5929,2600
16183,3900
10435,997
10331,791
10604,707
16865,2700
14331,3700
2114,14700
8147,1600
6228,3000
3540,856
3896,2900
10370,1300
18652,725
17022,3600
5165,1600
2728,1200
16840,5100
8356,854
801,652
5898,3900
5027,1100
18859,1300
6518,1600
16130,889
15813,1100
7591,1900
2955,1100
15749,3000
3798,12900
17247,1100
13363,629
18855,6200
8536,1900
1273,2200
10795,1500
7407,432
13366,1400
10279,15800
8501,1700
9090,1800
18834,2200
939,1900
12831,22500
9217,10500
9636,644
19274,469
3783,1000
1535,670
14980,1300
7649,2100
9988,1200
19266,1200
19212,3500
15651,1300
215,2800
15606,160
15963,11600
7806,882
10912,1600
17864,1600
3242,473
7399,3400
16772,2000
8696,1500
90,4600
18683,410
1574,1200
7904,986
15514,1300
7364,1600
11574,2000
12617,463
18944,1200
9361,1900
669,1200
8127,1200
386,6500
7565,2400
17014,4200
6875,1700
14767,1200
18177,1700
1817,1100
8979,1500
4104,59400
2034,1700
1905,959
14628,1900
14745,1200
8151,632
7751,1500
3507,3600
9781,4000
17131,7800
10152,1700
12286,975
11744,1400
2,1500
573,1900
13205,3400
3078,1100
8941,895
5042,22100
2105,507
13084,1100
2361,3000
16573,1200
9276,8800
12648,1300
6263,1000
12146,1100
15042,1400
4092,2700
2218,1100
13965,5600
18005,19300
16766,2800
857,1800
11433,1100
13362,5600
749,548
10863,721
7798,16900
12312,1800
8655,413
16729,3100
19197,1200
798,1300
5552,1900
13361,1100
2676,582
6249,3100
7780,2300
18534,13300
2654,1100
1228,918
7983,2600
8761,11500
2070,1600
2377,3300
4435,908
19661,2600
3717,5900
880,12500
7026,1300
16946,567
8863,23700
4736,666
13054,2500
3758,1700
4811,1100
17559,939
11172,870
9119,2300
12323,1600
17144,964
5423,25200
7528,999
11577,1900
13006,1600
9804,727
6233,1500
1488,709
11578,1100
19582,1300
16793,1600
7071,1100
9390,842
6661,2400
7650,752
9861,917
10528,1200
13457,1100
9908,678
5024,1500
11229,2800
3637,5900
8146,1900
448,1700
10276,2400
2587,782
679,2800
7350,20500
19198,1400
8332,1700
4932,2800
10234,751
15257,980
8023,1700
13120,547
17365,5400
1156,7500
17093,1800
8784,712
7490,980
12118,1000
11193,4700
6987,5700
2674,1700
13871,1600
15103,7100
11429,3400
10931,1200
9185,2700
1709,1300
5380,1000
5363,15900
2609,1700
12059,2000
4511,910
800,8200
4000,3300
13375,724
331,1400
12411,1100
12760,436
7776,1200
3306,15700
18785,3200
11609,919
13936,2100
11685,1600
1706,6900
5786,725
16305,852
5833,5400
3687,1900
956,726
18938,1100
11692,726
15407,1900
12012,782
14263,1200
15758,803
5400,4100
12148,12300
14389,2500
5765,1400
12819,1600
1256,2400
16456,1300
3572,2000
16260,904
3623,1300
14003,8700
447,934
17657,1200
12465,20400
12773,1100
9476,1100
8586,887
6128,1100
14691,4600
15361,2100
5119,1400
6718,1800
14847,1400
16780,1200
10244,577
13756,1400
6380,1100
12313,2400
13655,1000
9741,1900
1030,8300
2296,16100
13578,606
16930,1700
16056,1600
19660,1100
2820,2100
16935,1600
1310,2200
712,473
7004,537
17814,877
17308,7900
16121,635
3700,2200
11975,4400
10845,16000
9587,1000
2299,3500
11092,821
18032,1800
10918,518
382,1600
3714,776
2118,2000
12278,12400
11817,35700
11333,1500
5328,4800
1046,828
10738,1300
12513,744
14957,3500
18221,488
8098,1600
4979,9200
3626,583
15847,1400
14004,2100
10142,1800
12529,2100
8958,25500
9899,1300
3380,2200
16223,2400
4145,1300
19393,1100
17176,3700
8470,1100
12813,1200
10948,2300
16536,423
13595,78600
12346,1200
13170,2300
4314,13900
12153,761
151,1600
9646,1200
8318,745
5545,837
11883,6800
7513,1100
6843,22100
6781,3300
14152,617
17520,469
10797,1700
10521,11400
4495,1400
16160,10300
13007,1100
3674,1600
1764,2000
9591,2000
9251,2700
1429,2500
7158,32000
13168,3400
10618,12200
12400,880
7116,14400
13472,698
9369,1200
2194,2100
10737,1400
11263,1600
2209,584
14436,964
8977,412
15411,5300
19734,602
841,4600
5843,1700
5398,1600
14037,1700
2870,709
19772,759
3469,1000
4094,1400
3942,1900
4911,376
7624,2600
15808,2400
7237,4300
12088,1500
7102,2500
3704,1100
14334,5600
7303,894
9314,2900
17757,1600
13526,5400
7841,1800
8462,1800
6077,701
12355,5000
18405,1600
13278,2200
9104,926
6265,2000
15654,820
1227,578
6549,1600
8669,477
12807,1400
11184,720
350,2100
13201,19700
13337,849
5355,1200
9577,1100
13851,12700
3754,769
17639,1500
4352,1100
10288,543
4868,758
15205,1000
7437,1500
1807,1200
10697,883
15715,1200
15959,2300
3584,1500
5487,5000
16809,842
12876,1800
2852,804
16474,1500
17979,1200
1758,1100
725,1200
6324,10900
8090,3300
9302,2100
10159,799
10680,5100
9878,660
5435,2200
9273,2700
15158,1500
1668,8000
14915,1200
3662,5900
5736,1200
9435,2500
19391,2100
290,776
6667,1600
1505,852
3800,654
13469,780
8086,916
10860,462
12191,3900
11800,2000
18004,737
16319,4800
3882,2400
11360,899
8122,12200
17060,586
17829,2300
391,774
6489,2900
13480,931
13649,817
18656,662
3216,808
5943,1300
5166,368
13413,2100
18789,3700
3780,845
8051,744
2386,3100
4312,1200
6006,969
17173,729
8337,5700
11769,33600
515,1500
5370,1800
12577,1700
14117,11200
11427,1200
18526,2700
12633,1800
5960,298400
15772,1900
14521,12800
7566,2100
6142,1700
19769,5900
17560,1800
17741,3100
14502,8200
6027,2400
1070,682
58,1000
18904,1100
10156,2900
15973,1300
18202,2400
15084,2900
18929,735
16778,7400
14581,3300
16381,1500
10023,810
16101,937
12808,593
2859,1900
5506,1000
19422,898
4274,1100
15150,901
13313,1100
12282,3400
3382,3000
1824,1100
2058,816
6118,970
4466,820
18337,1900
6357,9700
12576,2700
12859,3800
7769,1300
17726,5100
16300,2900
18366,4600
1744,1100
1647,471
7661,902
1276,5000
4102,4200
5886,1400
16205,639
1599,1900
18769,9100
16856,5400
11587,3500
1509,802
14224,2100
6169,902
4222,4700
5078,6800
220,3000
3681,3400
12478,645
6202,1700
6013,1900
1436,1000
12822,1300
7932,5800
10058,2200
5965,1900
2011,369
11781,1300
3582,721
17303,1200
17577,11800
10487,1500
3297,972
3691,1200
10194,1500
12135,586
18908,818
2694,1100
10588,537
19751,33100
14395,681
357,361
16669,1600
5390,18700
12512,1300
7120,87
14644,1900
4507,1100
18356,1700
9568,788
8208,924
435,673
8185,1700
8860,1000
14660,1700
9952,3300
15433,1800
9292,1200
3328,994
3679,5300
17760,941
1795,3000
5502,5100
4760,1800
11289,925
6894,2100
7997,2100
16412,417
10211,997
464,31500
12077,907
10094,768
1269,4600
16475,1300
6493,23600
7121,1200
6942,644
7028,1100
18042,944
7878,18800
12921,4700
19540,1400
7803,933
10952,781
10763,772
2749,2700
6255,1100
10804,989
6831,2900
16413,2500
12592,823
12977,12300
2437,495
18994,1100
15261,779
14860,717
18326,6800
6906,1400
14614,1400
14524,1600
18224,3900
10137,17700
8030,1700
13008,778
3372,1100
17778,747
12025,968
3408,823
1038,740
10090,844
1682,997
14042,1000
9203,5500
9338,2000
16148,765
19227,3700
19343,435
5616,658
7596,1200
11157,954
8825,1500
4184,4300
7115,6000
6253,358
12341,478
6768,2900
6844,672
4551,1800
9419,739
19339,4200
9605,1600
3191,1100
10422,838
8375,657
12748,1800
4493,707
6830,165
8018,2700
10143,7800
5239,3400
17235,1600
14512,4500
742,1200
13215,1400
16989,105400
9199,23500
15454,798
11116,9900
2853,1400
15917,1900
5492,7000
12651,1300
17512,1800
19465,590
14111,1100
137,2700
17505,720
6403,1500
3213,2000
14194,3000
14647,2900
6828,1300
13002,810
10430,838
15891,1300
17198,1800
15572,1200
1217,2300
17245,3800
7370,786
9077,1400
9620,4200
6939,2600
1752,2400
14340,1700
15005,1500
6742,2900
2812,3900
10813,922
5878,1100
2710,1200
14962,2800
13587,616
17902,1500
4291,1600
4958,879
17276,1900
18019,9600
5538,1900
764,3600
19054,1200
14179,1300
7149,1300
13133,1900
2367,2100
6505,795
16709,2400
17230,8500
12303,513
6490,626
12352,3000
875,1400
18046,1100
15225,580
10971,1000
1040,1100
19466,5000
9758,1700
1121,2400
7559,965
5486,2500
11145,2200
16161,975
13157,5400
1729,1700
4964,3500
9360,438
2376,1500
3278,1400
11203,2000
18807,12500
18285,4800
14545,1100
13446,2400
4673,91
8300,569
18498,756
7413,1200
19714,923
18411,689
3563,3600
13855,4800
14516,4100
5673,1000
16282,1400
11932,1100
1211,1600
1907,2300
10848,1100
18780,2600
14454,1600
4249,3300
15009,3800
3254,1600
1342,456
14289,1300
18570,2900
8364,1500
13758,1800
5583,2800
18964,1300
6294,1300
15527,6200
12422,2300
16726,1200
12663,1600
16082,1800
9019,1900
11629,3400
13841,1800
9576,1100
4472,1100
19027,920
19010,14400
3998,3100
18675,726
2894,1400
6816,1700
14618,2700
1355,768
9630,5600
4987,1300
836,772
11153,555
11916,968
10139,1000
460,654
915,1700
9253,4800
12016,2300
12702,468
5670,2400
11001,3800
11588,2300
8812,1800
10293,1500
8670,1100
18846,2200
5054,974
235,1300
14642,2700
15113,13200
14122,4300
9985,897
2064,1500
19499,590
15659,771
15632,2700
6418,1200
9606,6700
13740,1800
1841,5500
1594,1800
4034,12500
9426,1700
9291,1500
13695,2800
14397,684
15763,415
11548,1300
11025,27300
17140,56500
17450,1200
7905,21400
13591,1400
7347,1100
12670,667
12110,2600
7640,1100
1576,889
5766,910
1621,655
14712,955
5672,795
10064,688
18919,919
9531,1200
1910,8500
16711,3500
972,1400
10897,1400
17762,12800
2562,2400
11233,1400
7505,1400
9820,1100
2744,532
10048,1300
5100,660
19683,1500
2527,4200
17360,2900
1804,914
11012,1800
3709,942
1948,1400
11047,3700
12392,662
4039,11000
19483,835
17007,1100
4947,1700
6089,1100
2949,2700
10953,2200
16822,2800
1829,1100
8895,1700
8854,11900
16837,3900
18927,5800
17165,4500
4796,1600
12796,1900
13230,2900
1031,809
13341,1100
19243,628
15965,3200
2335,875
5495,2700
4915,1200
4255,1300
14055,907
16318,1500
14190,865
5917,746
8120,490
19057,1200
10328,11800
687,933
2180,557
8475,3500
6908,1600
16426,1900
209,1200
19355,706
11349,757
3622,719
6271,597
16377,3800
13886,633
9574,6200
9629,1300
1150,1500
8851,13700
9746,1900
8289,1800
6720,5300
3363,934
10112,5000
3850,14800
5776,5400
6049,2600
6789,870
6334,971
13531,1500
4530,2300
5223,1800
6231,1100
19223,1400
6251,968
7129,1100
16347,647
13014,760
5919,852
13176,1100
2576,3700
7872,928
1456,143100
10710,1400
15834,854
12838,1200
4684,2100
376,2000
10272,595
18150,728
4026,4600
8591,1500
8877,954
3914,3900
15157,57500
5727,910
10319,2100
2000,1000
7466,2000
1633,435
19204,2500
17662,4300
9134,1100
14225,2400
11966,1300
16594,990
1501,2300
405,872
319,1000
18030,455
10506,1600
6984,1900
4786,1400
17987,2400
14690,904
5906,1200
13493,908
12067,1500
16699,720
7422,835
9520,29000
19201,809
3332,1300
6758,942
7265,1500
12787,822
1674,1100
5592,1300
2301,756
5375,1100
13998,1500
2952,506
17547,41600
15927,9100
10676,1500
16927,2200
2632,2100
10086,1700
11165,3500
2743,773
19679,1600
8783,1200
3518,1900
18218,3900
4625,1000
16225,764
3820,574
6488,1100
15183,1900
15073,755
4986,469
11198,4800
2592,1900
15063,2100
10913,1500
3559,3100
8762,1700
12580,21500
11836,3800
15507,2200
10063,1300
5676,1200
15023,709
4700,63
12062,829
19446,1100
11693,873
12916,3500
16132,2000
19008,1400
6471,1800
15329,4800
17209,1200
7066,1500
14994,1100
6303,1300
12936,2900
568,503
4462,1000
10539,826
2408,1600
13840,4700
2615,1500
995,1600
16487,1500
11348,1900
2223,4500
3997,941
16294,1800
11775,1300
11819,1200
12097,1500
17012,2600
7164,817
14393,1700
19712,4600
11974,1600
18000,1500
6790,2700
10242,787
4271,1300
14208,5700
9725,2500
16122,910
16324,12400
9624,2000
14922,805
19389,724
2298,1100
12398,4600
13852,1100
11154,1200
16796,882
4836,1300
12926,294
5228,6500
1563,3000
7498,2100
5514,1400
1120,81700
471,5100
10213,861
9138,1900
13277,2300
7948,3000
8963,1400
249,10700
7605,714
18265,1200
18815,4300
4734,533
12999,561
7457,856
17002,2600
4215,1100
2407,4800
10667,1200
16074,4300
18147,6700
4432,393
18917,1100
5280,2500
3451,731
2280,1400
4126,840
15243,1600
14709,1400
17519,1400
2727,835
15551,11300
2791,1100
5594,1700
17901,6200
9782,1000
18738,659
6554,510
320,48000
6078,828
14734,1700
13490,1400
11527,1800
12064,2800
7146,18400
8348,1300
17580,1500
17205,1200
16653,2700
246,942
7802,1000
10098,2900
8144,544
4888,1000
9524,6400
9433,1400
5584,989
17371,11100
4745,1400
6628,15500
303,7800
14950,1100
2802,9700
10558,8600
7411,1800
13865,1300
2505,712
7546,871
10886,998
14306,1100
19059,1700
11658,3600
12869,4500
5889,1600
7483,772
13348,1200
70,1000
15326,646
17529,978
19530,3300
17047,868
17108,2800
1546,2800
9252,1600
3517,950
2941,4900
17287,2000
7750,639
7970,2900
14955,2000
6160,1000
29,21400
1155,1800
4329,2000
17596,5700
9677,4900
10810,3400
11098,968
16449,3000
18978,3400
13058,1600
14396,2600
17748,232
5622,6700
16454,862
8767,4600
2968,2000
421,1100
9838,1600
18240,3400
4212,5700
3163,8300
11003,3000
13310,1300
16325,768
10124,1600
4153,496
15612,989
7861,787
11984,4200
5689,1100
5191,1500
14274,2100
19102,1400
13330,3000
5283,1800
9336,1300
8584,851
7567,1000
8954,4800
7089,2700
8133,638
16406,1100
1050,3700
18653,1900
19298,949
18670,1400
16973,6500
19232,1100
7041,2200
3005,2000
3154,1800
5707,4600
10221,1700
2370,997
8471,902
17604,4300
18819,1700
9082,1900
13956,11500
6193,6600
7784,920
2284,901
10700,829
14609,1400
1652,3200
13193,16700
14123,3200
154,1200
1003,1800
3248,962
5857,4100
15566,2900
19645,3000
9800,1100
19529,1800
14291,694
6079,11100
15223,2900
11647,1200
10593,1100
17107,1900
3011,4100
16264,1000
4675,1700
979,649
12864,2400
12539,1000
5098,1100
9114,40600
7500,1400
11286,11900
3943,3500
15560,22300
15642,1400
1827,421
17175,3700
1637,1000
13554,1200
15168,9500
11986,1000
1656,3300
2085,2600
6023,4300
8713,1100
6159,1200
1042,4000
9969,860
16257,9300
12734,1800
12446,1300
12584,985
1352,981
2245,958
4452,528
16510,12500
162,1100
5342,1000
18966,1600
3644,459
8580,12900
16105,3400
1293,1000
5088,1300
10715,1100
5942,7700
8249,638
199,888
13659,938
3586,589
17911,1200
17403,3800
3090,8500
11581,2300
11351,4400
7529,2000
6153,2700
15694,1600
4349,1200
11099,862
12972,1300
18289,6500
8771,2000
625,560
13048,1700
6401,13500
6137,1400
9493,1000
14477,4200
12870,1900
9321,1300
8715,2400
2042,815
13686,10600
8191,519
10920,558
14646,2900
8595,12100
9376,1700
12667,536
15145,12000
17709,2100
3162,1100
11492,2200
12410,13000
5928,8200
13569,2000
3901,1200
19628,3400
6532,2200
5221,3800
19288,1300
3939,4400
3438,1700
10808,824
12096,1000
14887,808
1944,1900
7276,569
13216,2200
5913,1100
16112,1400
15263,1300
12423,1400
5048,9200
3768,501
6442,1300
1675,2100
8664,1100
14327,753
2685,916
486,3000
862,2700
7619,9900
18181,1600
17143,3400
10068,715
790,2900
7703,1400
17592,3300
4974,2200
10008,2900
19128,6400
826,3400
9971,1100
3168,1300
10547,553
12797,898
7462,1400
15115,1400
12620,1000
8453,732
975,1900
8734,963
11090,959
12635,857
13629,713
8011,1400
16067,1000
5429,965
9458,1500
11907,1900
17297,8500
5073,6700
5980,1000
17775,950
6911,816
2146,3900
9004,1200
2798,1100
17984,5600
982,1900
16959,8400
3834,526
4620,706
9198,4400
19673,1200
4405,2800
5218,922
8045,450
8557,5200
7154,3400
15794,609
9329,1200
11803,1700
4965,639
16251,1400
11596,1300
10866,4400
16686,2200
16326,811
19546,823
3178,5300
13610,2100
15441,2000
15708,2700
9875,2600
8036,1700
1965,850
4465,954
19623,2600
15520,1900
3360,4100
14129,755
6240,2100
9507,5700
3176,4500
11020,1300
8438,1300
14645,2500
14722,1300
16340,3400
15311,1400
17702,4400
17357,4600
7745,3300
9871,3500
4785,16200
8383,2700
6542,831
19603,1100
16198,16600
18865,904
17170,941
17435,2000
14573,2400
13126,4600
13271,1700
14024,885
8534,957
12158,2300
12256,1300
12309,5900
13966,1600
17597,4300
19809,952
8961,900
16773,1400
19462,1700
9069,1700
2512,3500
309,679
5996,1500
3887,970
17635,937
152,846
17257,7100
17537,796
6961,1100
15668,412
5404,1200
14760,979
8960,7900
14385,1900
13846,657
7524,1800
7812,11300
1305,4100
12111,890
10011,1100
14612,897
17185,964
4204,5500
12399,1400
11089,3800
8663,2100
1431,1200
18869,1300
11537,615
11655,573
3953,1300
10575,2100
340,1100
18171,1100
12375,877
8648,2300
3908,850
14738,3300
6223,1100
8609,3100
7544,957
9877,2900
3650,6300
2397,1600
7119,2000
14326,704
3790,1200
6444,3200
13932,3200
10147,1900
8785,2100
13904,1800
14065,996
5008,1500
1,2500
18778,496
2248,711
3615,13900
11162,57400
14086,6400
12844,796
6258,1300
1186,1500
10569,2000
6680,9700
18057,721
5106,3800
9488,3400
17352,828
7467,1300
7401,1500
3933,1800
16642,1600
10507,2700
3214,224
10049,916
4827,2800
336,584
8314,1400
9126,950
7818,1200
2395,842
9722,2500
6815,4200
14063,907
840,3200
16577,1400
18246,792
3439,9300
17514,1600
4810,6300
3064,2700
11304,14300
18210,1100
17085,2600
6891,3500
19196,1200
8572,1500
7345,27100
6919,6500
9579,6900
9950,7400
8671,8800
11640,877
18958,615
2963,605
12749,2700
10960,1400
5145,1600
11968,6700
12182,2300
3727,1200
12314,921
8174,604
1191,1100
17128,11600
9216,3700
5425,7400
2994,2100
1323,1200
14798,4700
10624,739
9330,1100
3117,9900
5520,1300
12165,1800
10321,1900
2888,991
8076,6400
13767,1400
16750,11200
19575,7400
16492,823
12532,776
4629,1300
7104,993
16622,996
2970,449
8170,872
18029,1000
1001,624
10714,1900
16854,4300
16825,4200
1025,3400
13238,2200
18034,892
3722,3500
5972,971
12325,797
16585,1100
16246,1900
3466,2100
15475,3300
1169,1700
13235,1400
9261,9300
9552,1800
11395,1300
5624,964
18564,1900
15490,5900
16307,96100
7920,112
1947,2000
16427,729
14392,6600
14495,1100
2269,3800
14462,1000
15461,624
6417,781
19217,1500
9525,3100
8710,698
42,12400
1765,3000
10375,1900
7823,543
9890,1400
7570,1200
8585,1800
16247,1400
15498,710
3670,823
17988,2000
4379,1700
15270,2300
6534,4200
10941,9300
18389,2900
2355,1700
16066,36100
2035,847
17632,1000
16564,958
6443,7900
8774,22900
4398,592
17063,1600
5314,4200
2856,3900
9719,32200
4961,1100
18870,752
13898,4600
3512,990
4353,528
9110,14600
163,1600
7708,919
19633,2500
2372,1500
19142,996
5358,1500
7636,4300
19699,7600
4742,3700
10611,797
16639,919
13921,931
3316,2800
9717,492
10831,587
17488,2000
